city_name,bathrooms,address,carpet_area,floors,price,price_per_sq_ft
Aurangabad,2,"Aurangabad, Maharashtra",1025,3,6551000,5823
Aurangabad,2,"Aurangabad, Maharashtra",,5,3500000,4667
Aurangabad,4,"Aurangabad, Maharashtra",,3,12000000,4286
Aurangabad,2,"Aurangabad, Maharashtra",,4,7000000,7000
Aurangabad,2,"Aurangabad, Maharashtra",,4,4000000,6349
Aurangabad,2,"Aurangabad, Maharashtra",,,5200000,5652
Aurangabad,2,"Aurangabad, Maharashtra",,5,3200000,3653
Aurangabad,2,"Aurangabad, Maharashtra",,5,4000000,6667
Aurangabad,1,"Aurangabad, Maharashtra",650,3,1500000,2000
Aurangabad,3,"Aurangabad, Maharashtra",,,7000000,7527
Aurangabad,1,"Aurangabad, Maharashtra",1000,3,8000000,6667
Aurangabad,2,"Aurangabad, Maharashtra",650,6,2800000,4000
Aurangabad,2,"Aurangabad, Maharashtra",,4,3100000,4559
Aurangabad,2,"Aurangabad, Maharashtra",560,2,5600000,6087
Aurangabad,2,"Aurangabad, Maharashtra",,8,4500000,4615
Aurangabad,4,"Aurangabad, Maharashtra",,1,6500000,6500
Aurangabad,2,"Aurangabad, Maharashtra",,5,2451000,2884
Aurangabad,2,"Aurangabad, Maharashtra",670,4,4000000,5333
Aurangabad,2,"Aurangabad, Maharashtra",650,6,6000000,6000
Aurangabad,1,"Aurangabad, Maharashtra",600,,3550000,5917
Aurangabad,1,"Aurangabad, Maharashtra",700,3,4500000,4891
Aurangabad,2,"Aurangabad, Maharashtra",,3,3000000,3529
Aurangabad,2,"Aurangabad, Maharashtra",780,5,5700000,5429
Aurangabad,2,"Aurangabad, Maharashtra",950,3,7000000,7292
Aurangabad,2,"Aurangabad, Maharashtra",,,6000000,4615
Aurangabad,2,"Aurangabad, Maharashtra",700,3,3199000,4265
Aurangabad,3,"Aurangabad, Maharashtra",,,17000000,8500
Aurangabad,2,"Aurangabad, Maharashtra",586,4,3300000,5500
Aurangabad,3,"Aurangabad, Maharashtra",,,7500000,6000
Aurangabad,2,"Aurangabad, Maharashtra",,4,6500000,6500
Aurangabad,1,"Aurangabad, Maharashtra",695,3,2300000,
Aurangabad,2,"Aurangabad, Maharashtra",,,9000000,4839
Aurangabad,2,"Aurangabad, Maharashtra",850,,5800000,4833
Aurangabad,2,"Aurangabad, Maharashtra",,3,9000000,7500
Aurangabad,1,"Aurangabad, Maharashtra",600,3,2200000,2750
Aurangabad,1,"Aurangabad, Maharashtra",750,4,2800000,
Aurangabad,2,"Aurangabad, Maharashtra",700,6,3200000,4267
Aurangabad,2,"Aurangabad, Maharashtra",517,4,2300000,4449
Aurangabad,1,"Aurangabad, Maharashtra",1050,3,4200000,
Aurangabad,1,"Aurangabad, Maharashtra",,4,2900000,3412
Aurangabad,2,"Aurangabad, Maharashtra",,4,3000000,3261
Aurangabad,2,"Aurangabad, Maharashtra",55,2,3600000,52174
Aurangabad,2,"Aurangabad, Maharashtra",,7,2500000,2632
Aurangabad,2,"Aurangabad, Maharashtra",780,5,4500000,4891
Aurangabad,2,"Aurangabad, Maharashtra",,6,5000000,8333
Aurangabad,1,"Aurangabad, Maharashtra",,1,3800000,4750
Aurangabad,2,"Aurangabad, Maharashtra",1000,3,5000000,5000
Aurangabad,1,"Aurangabad, Maharashtra",,3,4700000,6267
Aurangabad,2,"Aurangabad, Maharashtra",,,4000000,4000
Aurangabad,2,"Aurangabad, Maharashtra",900,7,5500000,6111
Aurangabad,2,"Aurangabad, Maharashtra",,4,3600000,5766
Aurangabad,3,"Aurangabad, Maharashtra",1224,,22500000,15000
Aurangabad,2,"Aurangabad, Maharashtra",,3,4500000,6618
Aurangabad,2,"Aurangabad, Maharashtra",510,7,3200000,4908
Aurangabad,3,"Aurangabad, Maharashtra",748,2,15000000,18248
Aurangabad,2,"Aurangabad, Maharashtra",856,7,5000000,4263
Aurangabad,1,"Aurangabad, Maharashtra",,1,2000000,3333
Aurangabad,2,"Aurangabad, Maharashtra",,4,8000000,6838
Aurangabad,2,"Aurangabad, Maharashtra",749,7,3900000,3250
Aurangabad,2,"Aurangabad, Maharashtra",,5,2500000,4167
Aurangabad,2,"Aurangabad, Maharashtra",730,4,7500000,6000
Aurangabad,2,"Aurangabad, Maharashtra",750,7,3000000,3529
Aurangabad,2,"Aurangabad, Maharashtra",,,2800000,4000
Aurangabad,3,"Aurangabad, Maharashtra",2500,,25000000,8333
Aurangabad,1,"Aurangabad, Maharashtra",,4,4800000,8000
Aurangabad,2,"Aurangabad, Maharashtra",580,6,5500000,5914
Aurangabad,3,"Aurangabad, Maharashtra",1440,5,13500000,13776
Aurangabad,1,"Aurangabad, Maharashtra",800,1,4400000,
Aurangabad,2,"Aurangabad, Maharashtra",750,5,4200000,4941
Aurangabad,1,"Aurangabad, Maharashtra",,7,3000000,3226
Aurangabad,2,"Aurangabad, Maharashtra",960,6,4500000,
Aurangabad,2,"Aurangabad, Maharashtra",,6,7200000,9664
Aurangabad,2,"Aurangabad, Maharashtra",,5,3500000,3646
Aurangabad,2,"Aurangabad, Maharashtra",,7,4000000,4283
Aurangabad,1,"Aurangabad, Maharashtra",549,4,2900000,4833
Aurangabad,2,"Aurangabad, Maharashtra",,,36000000,16364
Aurangabad,2,"Aurangabad, Maharashtra",,3,4100000,3727
Aurangabad,2,"Aurangabad, Maharashtra",556,4,3100000,4960
Aurangabad,2,"Aurangabad, Maharashtra",,4,2500000,2500
Aurangabad,1,"Aurangabad, Maharashtra",570,4,2110000,3246
Aurangabad,2,"Aurangabad, Maharashtra",980,8,8000000,7273
Aurangabad,2,"Aurangabad, Maharashtra",750,4,3200000,3448
Aurangabad,2,"Aurangabad, Maharashtra",,2,3500000,2800
Aurangabad,2,"Aurangabad, Maharashtra",1000,7,4500000,
Aurangabad,1,"Aurangabad, Maharashtra",,7,2900000,3384
Aurangabad,2,"Aurangabad, Maharashtra",,,3500000,4375
Aurangabad,4,"Aurangabad, Maharashtra",1700,,6700000,6907
Aurangabad,2,"Aurangabad, Maharashtra",,6,5000000,6993
Aurangabad,2,"Aurangabad, Maharashtra",,4,8000000,6154
Aurangabad,2,"Aurangabad, Maharashtra",,4,3200000,3478
Aurangabad,2,"Aurangabad, Maharashtra",1100,4,6500000,5417
Aurangabad,3,"Aurangabad, Maharashtra",1300,13,8300000,5188
Aurangabad,2,"Aurangabad, Maharashtra",640,5,5500000,5511
Aurangabad,1,"Aurangabad, Maharashtra",,3,3000000,3750
Aurangabad,2,"Aurangabad, Maharashtra",900,4,2500000,2941
Aurangabad,2,"Aurangabad, Maharashtra",,4,3000000,3529
Aurangabad,1,"Aurangabad, Maharashtra",690,3,2400000,3158
Aurangabad,2,"Aurangabad, Maharashtra",,3,3500000,5000
Aurangabad,2,"Aurangabad, Maharashtra",750,7,4400000,4048
Aurangabad,2,"Aurangabad, Maharashtra",905,7,7500000,6000
Aurangabad,2,"Aurangabad, Maharashtra",,2,2300000,2614
Aurangabad,3,"Aurangabad, Maharashtra",,2,12500000,8333
Aurangabad,2,"Aurangabad, Maharashtra",,4,3200000,4776
Aurangabad,2,"Aurangabad, Maharashtra",,5,4800000,5333
Aurangabad,1,"Aurangabad, Maharashtra",,4,3400000,3765
Aurangabad,2,"Aurangabad, Maharashtra",,3,3000000,3061
Aurangabad,2,"Aurangabad, Maharashtra",,13,9500000,8636
Aurangabad,1,"Aurangabad, Maharashtra",577,3,2500000,3846
Aurangabad,2,"Aurangabad, Maharashtra",700,3,2500000,2941
Aurangabad,2,"Aurangabad, Maharashtra",,,6100000,7531
