city_name,bathrooms,address,carpet_area,floors,price,price_per_sq_ft
Bhopal,3,"Bhopal, Madhya Pradesh",,6,4200000,2800
Bhopal,2,"Bhopal, Madhya Pradesh",,3,3800000,3167
Bhopal,3,"Bhopal, Madhya Pradesh",,1,6500000,4257
Bhopal,3,"Bhopal, Madhya Pradesh",1100,6,5900000,4720
Bhopal,2,"Bhopal, Madhya Pradesh",,11,3400000,4038
Bhopal,3,"Bhopal, Madhya Pradesh",,9,5500000,2716
Bhopal,3,"Bhopal, Madhya Pradesh",1400,6,4500000,3750
Bhopal,2,"Bhopal, Madhya Pradesh",,8,4000000,3735
Bhopal,2,"Bhopal, Madhya Pradesh",600,2,2000000,
Bhopal,2,"Bhopal, Madhya Pradesh",600,3,2500000,3846
Bhopal,2,"Bhopal, Madhya Pradesh",,4,3500000,4861
Bhopal,2,"Bhopal, Madhya Pradesh",,6,3800000,3167
Bhopal,4,"Bhopal, Madhya Pradesh",,,6200000,4960
Bhopal,2,"Bhopal, Madhya Pradesh",1075,4,1600000,1488
Bhopal,2,"Bhopal, Madhya Pradesh",,,3500000,3097
Bhopal,2,"Bhopal, Madhya Pradesh",,5,3500000,4118
Bhopal,2,"Bhopal, Madhya Pradesh",930,6,2400000,2000
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2700000,3600
Bhopal,2,"Bhopal, Madhya Pradesh",800,,5500000,3929
Bhopal,3,"Bhopal, Madhya Pradesh",1500,,13000000,8667
Bhopal,2,"Bhopal, Madhya Pradesh",1200,,7000000,5385
Bhopal,2,"Bhopal, Madhya Pradesh",800,,2800000,2026
Bhopal,3,"Bhopal, Madhya Pradesh",900,,8100000,7043
Bhopal,3,"Bhopal, Madhya Pradesh",900,4,4500000,3462
Bhopal,2,"Bhopal, Madhya Pradesh",1600,,11000000,6875
Bhopal,3,"Bhopal, Madhya Pradesh",1000,,5000000,3571
Bhopal,2,"Bhopal, Madhya Pradesh",,7,6000000,3529
Bhopal,3,"Bhopal, Madhya Pradesh",1300,,8500000,
Bhopal,2,"Bhopal, Madhya Pradesh",960,6,1420000,1325
Bhopal,3,"Bhopal, Madhya Pradesh",,,16000000,15238
Bhopal,2,"Bhopal, Madhya Pradesh",,4,4700000,5222
Bhopal,2,"Bhopal, Madhya Pradesh",,3,2500000,4363
Bhopal,1,"Bhopal, Madhya Pradesh",,5,1500000,3333
Bhopal,2,"Bhopal, Madhya Pradesh",,5,2900000,3867
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2200000,2750
Bhopal,2,"Bhopal, Madhya Pradesh",,6,1100000,2191
Bhopal,3,"Bhopal, Madhya Pradesh",,2,18000000,10000
Bhopal,2,"Bhopal, Madhya Pradesh",834,4,2600000,2860
Bhopal,2,"Bhopal, Madhya Pradesh",,6,3650000,2704
