address,bedrooms,carpet_area,carp_area_unit,floors,location,price,price_per_sq_ft
"Pune, Maharashtra",3,1090,,4,"18.6426375,73.7939649",9500000,7917
"Pune, Maharashtra",2,650,,13,"18.5623721452863,73.938398146037",6900000,7868
"Pune, Maharashtra",2,450,,3,"18.4233784664528,73.8883288371333",2200000,
"Pune, Maharashtra",2,815,,8,"18.532526,73.944996",7500000,7075
"Pune, Maharashtra",2,890,,5,"18.7343947451665,73.6791497214445",4200000,3717
"Pune, Maharashtra",2,880,,4,"18.5057078629585,73.8059355451102",11500000,12105
"Pune, Maharashtra",2,,,12,"18.4680743173029,73.8930224694682",4600000,4757
"Pune, Maharashtra",3,1042,,7,"18.4755415,73.854027",23000000,15994
"Pune, Maharashtra",2,654,,8,"18.6805264,73.810525",5000000,5663
"Pune, Maharashtra",2,728,,6,"18.5032366,73.8246155",19600000,18846
"Pune, Maharashtra",2,,,5,"18.7343947451665,73.6791497214445",5200000,5306
"Pune, Maharashtra",2,,,5,"18.4444865911802,73.8231828087887",7700000,4930
"Pune, Maharashtra",2,764,,10,"18.4707976056377,73.9324777274165",6000000,6316
"Pune, Maharashtra",2,,,5,"18.601732750311,73.7220719182405",7000000,5691
"Pune, Maharashtra",2,,,12,"18.601256,73.7645369",7500000,6818
"Pune, Maharashtra",3,,,5,"18.5594882750649,73.809054939168",27000000,16875
"Pune, Maharashtra",2,,,15,"18.6498411481973,73.78001224759",5500000,6159
"Pune, Maharashtra",3,968,,6,"18.5771108912106,73.8927148142618",11500000,8456
"Pune, Maharashtra",2,780,,12,"18.4498077,73.874812",5500000,
"Pune, Maharashtra",2,670,,5,,6300000,7079
"Pune, Maharashtra",3,922,,14,"18.468449,73.914135",7849000,5902
"Pune, Maharashtra",2,650,,14,"18.4554900039848,73.9338396558188",5700000,5962
"Pune, Maharashtra",2,,,21,"18.5046404,73.7649625",8200000,7847
"Pune, Maharashtra",2,756,,14,"18.601256,73.7645369",9500000,
"Pune, Maharashtra",2,,,22,"18.6201867777314,73.7465762407311",3760000,6065
"Pune, Maharashtra",2,,,31,"18.5721265707285,73.7570589491508",10000000,13441
"Pune, Maharashtra",2,860,,14,"18.6325935815659,73.7344393940928",8500000,7522
"Pune, Maharashtra",2,,,10,"18.5911585,73.9260013",5200000,6118
"Pune, Maharashtra",2,800,,12,"18.4680743173029,73.8930224694682",8000000,7273
"Pune, Maharashtra",3,1350,,11,"18.5046404,73.7649625",16500000,10312
"Pune, Maharashtra",2,590,,11,"18.6681609,73.7026943",4000000,5525
"Pune, Maharashtra",3,,,10,"18.532526,73.944996",12500000,11121
"Pune, Maharashtra",3,1036,,11,"18.66018406,73.7994844",21000000,17500
"Pune, Maharashtra",2,,,12,"18.7343947451665,73.6791497214445",4500000,6475
"Pune, Maharashtra",3,,,21,"18.5599716,73.7838163",20700000,14786
"Pune, Maharashtra",3,900,,12,"18.514171,73.677151",7500000,5952
"Pune, Maharashtra",2,710,,10,,4800000,5275
"Pune, Maharashtra",2,771,,19,"18.5721265707285,73.7570589491508",9000000,8333
"Pune, Maharashtra",2,917,,10,"18.5645823575731,73.7838967620025",11500000,9931
"Pune, Maharashtra",2,470,,4,"18.4444865911802,73.8231828087887",4200000,7241
"Pune, Maharashtra",2,,,3,"18.7431731690908,73.6751760453458",3500000,2333
"Pune, Maharashtra",2,720,,5,"18.391313,73.950363",4500000,4500
"Pune, Maharashtra",2,691,,9,"18.60470063,73.78706675",6700000,6979
"Pune, Maharashtra",2,621,,8,"18.60470063,73.78706675",7500000,8691
"Pune, Maharashtra",3,1257,,11,"18.5925615,73.7971225",11500000,6586
"Pune, Maharashtra",3,867,,11,,11200000,9302
"Pune, Maharashtra",2,612,,5,"18.1814968271818,74.604409655275",4800000,5647
"Pune, Maharashtra",2,814,,11,"18.60470063,73.78706675",7500000,6637
"Pune, Maharashtra",2,432,,13,"18.6201867777314,73.7465762407311",4200000,7000
"Pune, Maharashtra",2,662,,6,"18.4680743173029,73.8930224694682",6000000,6522
"Pune, Maharashtra",2,572,,13,"18.640704391697,73.7919814072661",4400000,5535
"Pune, Maharashtra",2,593,,12,"18.4942918,73.7214535",4600000,5583
"Pune, Maharashtra",2,745,,14,"18.4942918,73.7214535",6500000,6280
"Pune, Maharashtra",2,857,,12,"18.4942918,73.7214535",6300000,5294
"Pune, Maharashtra",2,696,,17,"18.5721265707285,73.7570589491508",6500000,6722
"Pune, Maharashtra",2,747,,12,"18.5021724,73.863775",9900000,9538
"Pune, Maharashtra",2,739,,5,"18.576448,73.793922",6500000,6329
"Pune, Maharashtra",2,572,,8,"18.4644888066695,73.8603104313626",3500000,4403
"Pune, Maharashtra",2,639,,5,"18.6345905,73.8489369",5200000,5856
"Pune, Maharashtra",3,1130,,6,"18.5599716,73.7838163",17000000,10828
"Pune, Maharashtra",3,1080,,6,"18.5623774,73.7838673",11000000,7333
"Pune, Maharashtra",2,904,,12,"18.5768131896138,73.9780692718883",8300000,6614
"Pune, Maharashtra",2,713,,12,"18.4444865911802,73.8231828087887",5000000,5051
"Pune, Maharashtra",2,684,,5,"18.640704391697,73.7919814072661",4600000,4842
"Pune, Maharashtra",2,519,,7,"18.6441405011437,73.7820722388933",7245000,10049
"Pune, Maharashtra",2,454,,8,"18.6664499937538,73.8474815257257",4150000,6587
"Pune, Maharashtra",2,569,,4,"18.468449,73.914135",4500000,5696
"Pune, Maharashtra",3,857,,5,"18.4462531540304,73.8619104688945",5000000,4202
"Pune, Maharashtra",3,1044,,4,"18.6664499937538,73.8474815257257",7500000,5172
"Pune, Maharashtra",2,504,,5,"18.669556342682,74.1448257135072",2900000,4143
"Pune, Maharashtra",2,648,,5,"18.5768131896138,73.9780692718883",3000000,3333
"Pune, Maharashtra",2,900,,12,"18.4936093056155,73.9098701325955",13000000,10400
"Pune, Maharashtra",2,626,,8,"18.6442006,73.7955875",5700000,6552
"Pune, Maharashtra",2,648,,13,"18.601256,73.7645369",8000000,8889
"Pune, Maharashtra",2,598,,4,"18.4554900039848,73.9338396558188",3650000,4398
"Pune, Maharashtra",3,864,,4,"18.4707976056377,73.9324777274165",5000000,4167
"Pune, Maharashtra",3,749,,11,"18.4840208690126,73.7941150152749",13500000,12981
"Pune, Maharashtra",2,1090,,7,"18.4654232080822,73.784329926229",3600000,3273
"Pune, Maharashtra",3,1037,,8,"18.6536881,73.7400954",9400000,6528
"Pune, Maharashtra",2,941,,8,"18.6536881,73.7400954",8300000,6350
"Pune, Maharashtra",2,564,,11,"18.6664499937538,73.8474815257257",4000000,5102
"Pune, Maharashtra",3,972,,24,"18.6323526,73.8107226",12000000,8889
"Pune, Maharashtra",2,821,,21,"18.4703680763148,73.900162950668",9600000,8421
"Pune, Maharashtra",3,1141,,13,"18.537448213619,73.8946928366916",14887543,9393
"Pune, Maharashtra",3,1008,,31,"18.6201867777314,73.7465762407311",10000000,7143
"Pune, Maharashtra",3,828,,22,"18.5768131896138,73.9780692718883",9500000,8261
"Pune, Maharashtra",3,828,,22,"18.5768131896138,73.9780692718883",8200000,7130
"Pune, Maharashtra",2,740,,3,"18.5794635821073,73.813892682542",5500000,
"Pune, Maharashtra",2,720,,12,"18.7621144,73.8657666",3500000,3500
"Pune, Maharashtra",2,,,5,"18.4444865911802,73.8231828087887",4000000,5333
"Pune, Maharashtra",2,,,9,"18.4703680763148,73.900162950668",8000000,7484
"Pune, Maharashtra",2,,,5,"18.443965,73.809382",3800000,5588
"Pune, Maharashtra",2,620,,5,,3600000,5136
"Pune, Maharashtra",2,,,6,"18.4575576340076,73.8049225876653",5000000,5556
"Pune, Maharashtra",2,,,,"18.4938569018151,73.8998935108268",5500000,4583
"Pune, Maharashtra",2,784,,7,"18.5046404,73.7649625",8900000,8173
"Pune, Maharashtra",2,,,4,"18.46546307,73.8188288",5000000,6452
"Pune, Maharashtra",2,,,4,"18.5978181755177,73.9327595619803",4300000,4778
"Pune, Maharashtra",2,864,,7,"18.765665,73.615038",4000000,3333
"Pune, Maharashtra",3,1036,,12,"18.640704391697,73.7919814072661",10700000,7436
"Pune, Maharashtra",2,626,,5,"18.640704391697,73.7919814072661",6000000,6897
"Pune, Maharashtra",2,800,,4,"18.5046404,73.7649625",8500000,8500
"Pune, Maharashtra",3,922,,35,"18.5721265707285,73.7570589491508",14000000,11245
"Pune, Maharashtra",2,583,,5,"18.4492609497806,73.8468562117167",4000000,4938
"Pune, Maharashtra",2,756,,5,"18.5500045,73.920393",7500000,7143
"Pune, Maharashtra",2,641,,8,"18.5244474,73.9740341",4500000,5056
"Pune, Maharashtra",2,575,,5,"18.5794635821073,73.813892682542",6300000,7885
"Pune, Maharashtra",3,936,,4,"18.559457,73.8825419",12500000,9615
"Pune, Maharashtra",2,564,,4,"18.4760735513225,73.8197562169048",5500000,7024
"Pune, Maharashtra",2,551,,4,"18.6928662944731,74.1298107972276",2200000,2806
"Pune, Maharashtra",2,,,11,"18.6646785,73.838008",5500000,8088
"Pune, Maharashtra",2,879,,6,"18.5010967026398,73.9358682814506",6500000,5324
"Pune, Maharashtra",2,569,,8,"18.4492609497806,73.8468562117167",4500000,5696
"Pune, Maharashtra",3,868,,4,"18.4518096,73.8111761",7500000,6224
"Pune, Maharashtra",2,590,,5,"18.4575576340076,73.8049225876653",3700000,4512
"Pune, Maharashtra",2,612,,5,"18.4574398784592,73.870979832231",3500000,4118
"Pune, Maharashtra",2,533,,4,"18.4840208690126,73.7941150152749",7500000,10135
"Pune, Maharashtra",2,612,,6,"18.6036579616693,73.824842375698",6500000,7647
"Pune, Maharashtra",2,787,,7,"18.470929,73.829682",7500000,6862
"Pune, Maharashtra",2,605,,4,"18.4375067657152,73.7916389825431",4400000,5238
"Pune, Maharashtra",2,855,,10,"18.6664499937538,73.8474815257257",8700000,7565
"Pune, Maharashtra",2,700,,5,"18.4654232080822,73.784329926229",5000000,5144
"Pune, Maharashtra",2,576,,4,"18.49568359,73.83691929",6500000,8125
"Pune, Maharashtra",2,677,,4,"18.4644888066695,73.8603104313626",7500000,7979
"Pune, Maharashtra",2,593,,5,"18.4633272035409,73.8518017049147",5600000,6804
"Pune, Maharashtra",2,778,,4,"18.4703680763148,73.900162950668",7000000,6481
"Pune, Maharashtra",2,621,,4,"18.4936093056155,73.9098701325955",6900000,7995
"Pune, Maharashtra",2,549,,5,"18.4760735513225,73.8197562169048",5000000,6562
"Pune, Maharashtra",2,612,,5,"18.4492609497806,73.8468562117167",3800000,4471
"Pune, Maharashtra",2,504,,4,"18.5527185,73.9454065",9500000,13571
"Pune, Maharashtra",3,792,,7,"18.517932,73.906719",13000000,11818
"Pune, Maharashtra",2,756,,7,"18.530748,73.927583",8000000,7619
"Pune, Maharashtra",2,540,,5,"18.4851739773498,73.9514581546993",3400000,4533
"Pune, Maharashtra",2,672,,5,"18.4680743173029,73.8930224694682",4200000,4502
"Pune, Maharashtra",2,583,,4,"18.669556342682,74.1448257135072",3300000,4074
"Pune, Maharashtra",3,1559,,9,"18.4987235351695,73.9024378795311",16800000,7760
"Pune, Maharashtra",3,1692,,9,"18.4987235351695,73.9024378795311",15000000,6383
"Pune, Maharashtra",3,1584,,7,"18.4987235351695,73.9024378795311",15000000,6818
"Pune, Maharashtra",2,864,,7,"18.7343947451665,73.6791497214445",5500000,4583
"Pune, Maharashtra",2,842,,4,"18.5687355,73.8345955",9500000,8120
"Pune, Maharashtra",2,518,,6,"18.4936093056155,73.9098701325955",4800000,6667
"Pune, Maharashtra",3,1603,,6,"18.4954988589299,73.8610885687782",27500000,12354
"Pune, Maharashtra",3,1080,,5,"18.5203874935114,73.8569728997358",8000000,5333
"Pune, Maharashtra",2,634,,7,"18.6345905,73.8489369",5500000,6250
"Pune, Maharashtra",2,664,,12,"18.592434,73.847787",5350000,5803
"Pune, Maharashtra",2,605,,6,"18.7343947451665,73.6791497214445",3800000,4524
"Pune, Maharashtra",2,803,,10,"18.6426375,73.7939649",7500000,6726
"Pune, Maharashtra",2,756,,5,"18.6345905,73.8489369",6800000,6476
"Pune, Maharashtra",2,792,,7,"18.5892565,73.813192",6500000,5909
"Pune, Maharashtra",2,605,,11,"18.443965,73.809382",4300000,5119
"Pune, Maharashtra",2,598,,8,"18.601256,73.7645369",6000000,7229
"Pune, Maharashtra",2,914,,12,"18.6664499937538,73.8474815257257",9000000,7087
"Pune, Maharashtra",2,792,,9,"18.619991,73.702084",5000000,4545
"Pune, Maharashtra",2,750,,3,"18.7343947451665,73.6791497214445",3650000,3506
"Pune, Maharashtra",2,522,,3,"18.4547035246958,73.8396774691363",3200000,4414
"Pune, Maharashtra",2,648,,8,"18.6536881,73.7400954",5900000,6556
"Pune, Maharashtra",2,562,,14,"18.5768131896138,73.9780692718883",5300000,6795
"Pune, Maharashtra",3,997,,11,"18.5057078629585,73.8059355451102",14000000,10108
"Pune, Maharashtra",2,665,,22,"18.601732750311,73.7220719182405",6500000,7035
"Pune, Maharashtra",2,775,,6,"18.6536881,73.7400954",6600000,6134
