price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
3932,3700000,"21.2619056,81.6190733",2,Raipur,4,"Raipur, Chhattisgarh",
6667,8000000,"21.16170053,81.78662117",3,Raipur,7,"Raipur, Chhattisgarh",
3968,2500000,"21.2600288,81.625393",2,Raipur,4,"Raipur, Chhattisgarh",
10417,25000000,"21.246743,81.613916",3,Raipur,,"Raipur, Chhattisgarh",
3944,4200000,"21.2229188,81.669897",2,Raipur,,"Raipur, Chhattisgarh",
3432,4500000,"21.25979,81.58558",3,Raipur,5,"Raipur, Chhattisgarh",
,650000,"21.1815696304515,81.69372049029391",2,Raipur,3,"Raipur, Chhattisgarh",
3947,7400000,"21.1925845,81.6608447",3,Raipur,,"Raipur, Chhattisgarh",
3645,5230000,"21.2053245044542,81.6757543057605",3,Raipur,8,"Raipur, Chhattisgarh",
,4500000,"21.2619056,81.6190733",2,Raipur,,"Raipur, Chhattisgarh",
5506,6200000,"21.21028,81.663204",3,Raipur,,"Raipur, Chhattisgarh",12850
3784,7000000,"21.2744084,81.6238261",2,Raipur,,"Raipur, Chhattisgarh",
10000,7500000,"21.205312,81.644588",3,Raipur,,"Raipur, Chhattisgarh",
4091,4500000,"21.265495,81.648188",2,Raipur,6,"Raipur, Chhattisgarh",
3450,3450000,"21.5068606,81.6837359",2,Raipur,8,"Raipur, Chhattisgarh",
3182,3500000,"21.215232,81.6233915",2,Raipur,8,"Raipur, Chhattisgarh",
4977,4500000,"21.210877,81.645558",3,Raipur,,"Raipur, Chhattisgarh",
3150,2000000,"21.2053245044542,81.6757543057605",2,Raipur,8,"Raipur, Chhattisgarh",
5500,5500000,"21.263606,81.665904",2,Raipur,1,"Raipur, Chhattisgarh",
4375,3500000,"21.2744084,81.6238261",2,Raipur,,"Raipur, Chhattisgarh",
2500,1500000,"21.276007,81.645554",2,Raipur,,"Raipur, Chhattisgarh",
2000,1800000,"21.1925845,81.6608447",2,Raipur,5,"Raipur, Chhattisgarh",
3250,2600000,"21.265495,81.648188",2,Raipur,4,"Raipur, Chhattisgarh",
2174,2000000,"21.14203,81.78527",2,Raipur,6,"Raipur, Chhattisgarh",
5416,9500000,"20.98424598,81.62506286",3,Raipur,9,"Raipur, Chhattisgarh",
3831,5900000,"21.2526895,81.667884",3,Raipur,7,"Raipur, Chhattisgarh",
2778,2500000,"21.05628,81.74521",3,Raipur,1,"Raipur, Chhattisgarh",
,3500000,"21.2317391,81.5924182",2,Raipur,6,"Raipur, Chhattisgarh",
3000,3000000,"21.21058,81.65438",2,Raipur,,"Raipur, Chhattisgarh",
4800,3600000,"20.98424598,81.62506286",2,Raipur,,"Raipur, Chhattisgarh",12850
2706,4600000,"21.210877,81.645558",3,Raipur,,"Raipur, Chhattisgarh",
3495,3390000,"21.1998454,81.6665669",3,Raipur,1,"Raipur, Chhattisgarh",
2353,2000000,"21.215232,81.6233915",2,Raipur,10,"Raipur, Chhattisgarh",
4000,4800000,"21.23051,81.6602566",3,Raipur,6,"Raipur, Chhattisgarh",
4041,7800000,"21.215232,81.6233915",3,Raipur,13,"Raipur, Chhattisgarh",
687,4290000,"21.2526895,81.667884",3,Raipur,8,"Raipur, Chhattisgarh",
4960,6200000,"21.2526895,81.667884",3,Raipur,4,"Raipur, Chhattisgarh",
5000,3500000,"21.2744084,81.6238261",2,Raipur,,"Raipur, Chhattisgarh",
2635,2200000,,2,Raipur,5,"Raipur, Chhattisgarh",
3444,9300000,"21.243718,81.570545",3,Raipur,3,"Raipur, Chhattisgarh",
1600,1600000,"21.272125,81.5829484",2,Raipur,,"Raipur, Chhattisgarh",
,3500000,,3,Raipur,4,"Raipur, Chhattisgarh",
3636,4000000,,2,Raipur,,"Raipur, Chhattisgarh",
3883,2800000,"21.2609629878303,81.5885235897971",2,Raipur,10,"Raipur, Chhattisgarh",
2625,4200000,"21.1998454,81.6665669",3,Raipur,,"Raipur, Chhattisgarh",
3048,3200000,"21.2593747,81.5800417",2,Raipur,6,"Raipur, Chhattisgarh",
3768,5200000,"21.27484,81.6524486",2,Raipur,6,"Raipur, Chhattisgarh",
3645,5230000,"21.2053245044542,81.6757543057605",3,Raipur,8,"Raipur, Chhattisgarh",
6471,11000000,"21.1815696304515,81.69372049029391",2,Raipur,2,"Raipur, Chhattisgarh",
3392,2500000,"21.2667165,81.5953805",2,Raipur,6,"Raipur, Chhattisgarh",
4511,6000000,,3,Raipur,4,"Raipur, Chhattisgarh",
2340,2200000,"21.2268675,81.6629787",2,Raipur,3,"Raipur, Chhattisgarh",
4046,3500000,"21.2593747,81.5800417",2,Raipur,7,"Raipur, Chhattisgarh",
2352,1999000,"21.3009341,81.7396304",2,Raipur,,"Raipur, Chhattisgarh",12850
