address,bedrooms,carpet_area,carp_area_unit,floors,location,price,price_per_sq_ft
"Vadodara, Gujarat",2,800,,,"22.3017256,73.23741",3130000,2566
"Vadodara, Gujarat",2,770,,,"22.3017256,73.23741",2200000,1913
"Vadodara, Gujarat",2,,,,"22.3127443,73.2351515",3080000,2567
"Vadodara, Gujarat",3,,,,"22.3353035,73.145161",9180000,3910
"Vadodara, Gujarat",2,,,,"22.3353035,73.145161",2800000,2571
"Vadodara, Gujarat",2,650,,,"22.3462145,73.1832085",1240000,
"Vadodara, Gujarat",2,750,,,"22.3462145,73.1832085",1950000,1910
"Vadodara, Gujarat",3,,,,"22.3462145,73.1832085",2670000,1907
"Vadodara, Gujarat",2,807,,,"22.3074961145886,73.2331666740289",5000000,6196
"Vadodara, Gujarat",2,,,,"22.319764,73.2106416",4370000,2571
"Vadodara, Gujarat",2,,,,"22.319764,73.2106416",2390000,1912
"Vadodara, Gujarat",2,950,,,"22.319764,73.2106416",2390000,1912
"Vadodara, Gujarat",2,730,,5,"22.31353872,73.12848093",2100000,2143
"Vadodara, Gujarat",2,750,,5,"22.2583667,73.208709",2300000,2190
"Vadodara, Gujarat",2,900,,5,"22.279216,73.146619",4100000,3565
"Vadodara, Gujarat",3,1039,,5,"22.2847421,73.1238962",4150000,2862
"Vadodara, Gujarat",3,2400,,,"22.2629871,73.1637253",9000000,3750
"Vadodara, Gujarat",2,630,,7,"22.2811984,73.1924864",4900000,4558
"Vadodara, Gujarat",3,1400,,4,"22.3143858,73.1379109",7500000,4230
"Vadodara, Gujarat",3,,,,"22.3073095,73.1810976",4110000,2569
"Vadodara, Gujarat",3,,,,"22.3073095,73.1810976",3210000,2568
"Vadodara, Gujarat",2,850,,,"22.3028999,73.2337779",2200000,1913
"Vadodara, Gujarat",2,850,,,"22.3028999,73.2337779",1620000,1906
"Vadodara, Gujarat",2,870,,,"22.3028999,73.2337779",2060000,1907
"Vadodara, Gujarat",3,,,,"22.2349546,73.1478682",2640000,2566
"Vadodara, Gujarat",3,,,,"22.3073095,73.1810976",3040000,2565
"Vadodara, Gujarat",3,680,,,"22.3073095,73.1810976",1750000,2574
"Vadodara, Gujarat",2,775,,,"22.296264,73.1983856",1480000,1910
"Vadodara, Gujarat",2,750,,,"22.296264,73.1983856",1430000,1907
"Vadodara, Gujarat",3,,,,"22.3055279,73.2654787",5280000,3911
"Vadodara, Gujarat",2,700,,5,"22.4778594,73.1934619",3600000,5143
"Vadodara, Gujarat",3,,,6,"22.2834525,73.1277473",4000000,2899
"Vadodara, Gujarat",3,1200,,8,"22.2811984,73.1924864",9600000,6000
"Vadodara, Gujarat",3,1150,,12,"22.2847421,73.1238962",8700000,4971
"Vadodara, Gujarat",3,800,,7,"22.3143858,73.1379109",2500000,2778
"Vadodara, Gujarat",2,,,5,"22.3139759,73.1747877",5100000,3517
"Vadodara, Gujarat",2,1000,,3,"22.3140477460972,73.1432756484381",3000000,
"Vadodara, Gujarat",3,,,5,"22.4778594,73.1934619",4800000,3340
"Vadodara, Gujarat",2,,,4,"22.251136,73.196864",2800000,2800
"Vadodara, Gujarat",2,,,,"22.3156579,73.2247725",10500000,8750
"Vadodara, Gujarat",2,964,,5,,2900000,2726
"Vadodara, Gujarat",2,750,,5,,3000000,3750
