id,posted_date,price,price_per_sq_ft,currency,location,company_name,carpet_area,land_area_unit,balconies,bathrooms,facing,floors,city_name,bedrooms,address,covered_area,carp_area_unit,cov_area_unit,operating_since
73308761,2026-03-12T05:13:59.000Z,4000000,1667,₹,"10.6882981,78.7391187",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
81963783,2026-03-17T12:18:04.000Z,2900000,2417,₹,"10.7489771,78.6472392",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
81849859,2026-03-17T21:34:16.000Z,1320000,1100,₹,,,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
81847201,2026-03-11T23:34:15.000Z,5500000,4911,₹,"10.866199,78.639583",,,,2,2,North,3,Trichy,2,"Trichy, Tamil Nadu",1120,,12800,
65517253,2026-03-24T12:48:20.000Z,5000000,4545,₹,"10.9229564,78.7405357",,1100,,1,3,North - East,,Trichy,2,"Trichy, Tamil Nadu",1100,,12800,
80724699,2026-03-24T10:28:44.000Z,1800000,167,₹,"10.7489771,78.6472392",,,12800,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
82709245,2026-03-13T23:35:18.000Z,2399000,1999,₹,"10.7489771,78.6472392",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
68965313,2026-03-12T21:34:36.000Z,2300000,958,₹,"10.7574385,78.6910413",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
68793755,2026-03-24T13:51:54.000Z,18000000,7001,₹,"10.7846536,78.7777106",,4200,,2,4,North,1,Trichy,4,"Trichy, Tamil Nadu",2571,,12800,
74504781,2026-03-11T23:35:16.000Z,1378800,1149,₹,"10.8191591,78.6925484",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
81005801,2026-03-23T23:39:51.000Z,95000000,9500,₹,"10.7904833,78.7046725",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
82803779,2026-03-25T17:36:48.000Z,9398000,7500,₹,"10.7574385,78.6910413",Jeyam Builders,,,,2,,,Trichy,2,"Trichy, Tamil Nadu",1253,,12800,
60930703,2026-03-26T17:36:14.000Z,4080000,3400,₹,"10.7590355,78.7192079",G Square Housing,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83885801,2026-03-21T05:21:40.000Z,6000000,4000,₹,"10.8750108,78.8159395",,1000,,1,4,North,,Trichy,3,"Trichy, Tamil Nadu",1500,,12800,
83897527,2026-03-22T05:37:31.000Z,900000,750,₹,"10.67986,78.590065",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83877389,2026-03-20T10:29:31.000Z,1378800,1149,₹,"10.7489771,78.6472392",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83919749,2026-03-24T07:20:56.000Z,2000000,5764,₹,"10.7904833,78.7046725",Morais City Private Limited ,255,12850,,1,North,5,Trichy,,"Trichy, Tamil Nadu",347,,12800,
82152079,2025-11-13T10:20:12.000Z,2400000,2000,₹,"10.703275,78.62017",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83176799,2026-03-10T23:43:04.000Z,4438800,3699,₹,"10.7574385,78.6910413",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
80306019,2025-11-19T17:03:08.000Z,1050000,875,₹,,,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
82766253,2025-12-30T05:39:57.000Z,9500000,4872,₹,"10.784800866307386,78.74118131460159",,,12850,1,4,North,,Trichy,5,"Trichy, Tamil Nadu",1950,,12800,
64199289,2026-03-06T07:37:23.000Z,1080000,900,₹,"10.909113,78.699475",,,12850,,,South - East,,Trichy,,"Trichy, Tamil Nadu",,,,
40914783,2025-12-10T21:34:05.000Z,40000000,18315,₹,"10.818175,78.678168",,,,1,2,South,2,Trichy,3,"Trichy, Tamil Nadu",2184,,12800,
64113553,2026-03-05T17:33:49.000Z,12800000,10667,₹,"10.822752,78.652927",,,,,2,,2,Trichy,2,"Trichy, Tamil Nadu",1200,,12800,
72435949,2026-03-02T07:21:16.000Z,1500000,1111,₹,"10.703275,78.62017",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
83028077,2026-03-02T23:33:40.000Z,45000000,3000,₹,"10.808514,78.707983",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,12800,
76063439,2026-02-10T22:30:42.000Z,1125000,750,₹,"10.9229564,78.7405357",,,12850,,,South,,Trichy,,"Trichy, Tamil Nadu",,,,
63976143,2026-01-24T00:35:43.000Z,3000000,2500,₹,"10.7574385,78.6910413",,,12800,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
77944399,2025-12-29T21:30:42.000Z,5500000,6264,₹,"10.856607,78.697215",,,,2,3,East,3,Trichy,2,"Trichy, Tamil Nadu",878,,12800,
82465739,2025-12-06T09:34:41.000Z,4700000,3133,₹,"10.6689731,78.74194022",,912,,1,2,East,,Trichy,2,"Trichy, Tamil Nadu",1500,,12800,
81033521,2026-03-05T23:32:15.000Z,1140000,950,₹,"10.7846536,78.7777106",,,12850,,,North,,Trichy,,"Trichy, Tamil Nadu",,,,
75927579,2025-12-28T21:33:40.000Z,2400000,2000,₹,"10.7489771,78.6472392",,,12800,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
81610129,2026-02-13T21:30:38.000Z,3060000,2550,₹,"10.737967,78.633667",,,12850,,,,,Trichy,,"Trichy, Tamil Nadu",,,,
81137269,2025-12-12T22:30:36.000Z,5500000,4968,₹,"10.6882981,78.7391187",,,12850,1,2,North,,Trichy,2,"Trichy, Tamil Nadu",1107,,12800,
80444869,2026-01-23T23:31:19.000Z,1332000,1110,₹,"10.7801282,78.6083794",,,12850,,,East,,Trichy,,"Trichy, Tamil Nadu",,,,
82223623,2025-11-18T17:49:31.000Z,4200000,3500,₹,"10.797612,78.656572",,,12850,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
83051023,2026-01-20T08:52:46.000Z,840000,78,₹,"10.7489771,78.6472392",,,12800,,,North - East,,Trichy,,"Trichy, Tamil Nadu",,,,
