price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
6524,18000000,,3,Salem,,"Salem, Tamil Nadu",
,7500000,,3,Salem,4,"Salem, Tamil Nadu",
3667,11000000,"11.663021,78.080801",2,Salem,3,"Salem, Tamil Nadu",
10006,19592000,"11.6718809,78.1436159",3,Salem,4,"Salem, Tamil Nadu",
6250,7500000,"11.68058927,78.11076711",2,Salem,5,"Salem, Tamil Nadu",
7870,7500000,"11.687868,78.1545405",2,Salem,2,"Salem, Tamil Nadu",
6522,7500000,"11.7083075,78.1613619",3,Salem,,"Salem, Tamil Nadu",
,5500000,"11.8295378,78.2206392",2,Salem,1,"Salem, Tamil Nadu",
4676,6500000,"11.796738,77.829379",2,Salem,,"Salem, Tamil Nadu",
6364,7000000,"11.6228941,78.1421905",2,Salem,,"Salem, Tamil Nadu",12850
8125,6500000,"11.67301976,78.07114367",3,Salem,,"Salem, Tamil Nadu",
6923,9000000,"11.667287,78.1401219",2,Salem,1,"Salem, Tamil Nadu",
10000,15000000,,2,Salem,,"Salem, Tamil Nadu",
9990,10300000,"11.6422265,78.153297",2,Salem,,"Salem, Tamil Nadu",
1500000,1500000,,2,Salem,,"Salem, Tamil Nadu",
,8000000,"11.654591,78.148391",2,Salem,1,"Salem, Tamil Nadu",
10000,10000000,"11.7527267,78.0464888",2,Salem,,"Salem, Tamil Nadu",12850
6591,14500000,,3,Salem,,"Salem, Tamil Nadu",
,5000000,"11.715888,78.1788165",2,Salem,1,"Salem, Tamil Nadu",12800
5634,6000000,"11.6422265,78.153297",3,Salem,,"Salem, Tamil Nadu",
6000,9000000,"11.6984498,78.1891403",3,Salem,,"Salem, Tamil Nadu",
5015,5015000,"11.6984498,78.1891403",2,Salem,,"Salem, Tamil Nadu",
4960,6200000,"11.6228941,78.1421905",3,Salem,,"Salem, Tamil Nadu",
3500,4200000,,2,Salem,,"Salem, Tamil Nadu",
6648,14000000,"11.606778,78.0070418",3,Salem,,"Salem, Tamil Nadu",
5867,8800000,"11.6741401,78.1189142",2,Salem,,"Salem, Tamil Nadu",
18146,18600000,,2,Salem,,"Salem, Tamil Nadu",
4121,6800000,"11.68666,78.05835",3,Salem,,"Salem, Tamil Nadu",12850
3500,5250000,"11.6422265,78.153297",3,Salem,2,"Salem, Tamil Nadu",
4688,7500000,,3,Salem,,"Salem, Tamil Nadu",
9286,6500000,"11.6498135,78.172668",2,Salem,5,"Salem, Tamil Nadu",
1500,7500000,"11.8295378,78.2206392",2,Salem,,"Salem, Tamil Nadu",
4529,7700000,"11.6228941,78.1421905",3,Salem,1,"Salem, Tamil Nadu",12850
,,"11.561387,78.163124",2,Salem,,"Salem, Tamil Nadu",
,,"11.664325,78.1460142",2,Salem,,"Salem, Tamil Nadu",
,,"11.657947,78.147259",3,Salem,,"Salem, Tamil Nadu",
,,"11.6498135,78.172668",2,Salem,,"Salem, Tamil Nadu",
,,"11.664325,78.1460142",3,Salem,,"Salem, Tamil Nadu",
,,"11.6422265,78.153297",2,Salem,,"Salem, Tamil Nadu",
,8000000,"11.6176367,78.5499367",3,Salem,4,"Salem, Tamil Nadu",
11818,19500000,,3,Salem,,"Salem, Tamil Nadu",12850
5357,7500000,"11.715888,78.1788165",2,Salem,,"Salem, Tamil Nadu",
10000,10000000,"11.7527267,78.0464888",2,Salem,,"Salem, Tamil Nadu",
