city_name,floors,bathrooms,carpet_area,price,price_per_sq_ft
,,,1050.0,6900000,3136.0
,5.0,,450.0,5500000,8527.0
,,,,6500000,3806.0
,,,,4900000,3267.0
,,,,4280000,2952.0
,3.0,,816.0,5800000,6332.0
,5.0,,,7000000,7786.0
,4.0,,1215.0,5800000,4296.0
,4.0,,,8500000,5667.0
,3.0,,1099.0,6500000,4646.0
,4.0,,750.0,5600000,6512.0
,4.0,,,5500000,5203.0
,,,,3450000,3833.0
,,,2.0,4500000,4737.0
,5.0,,,7500000,5769.0
,2.0,,,8500000,4533.0
,,,1600.0,7000000,4118.0
,6.0,,350.0,10200000,10737.0
,2.0,,725.0,4500000,5000.0
,,,825.0,3800000,4606.0
,,,,39000000,6605.0
,4.0,,,2800000,1739.0
,,,,17500000,11937.0
,2.0,,,5000000,5000.0
,4.0,,1608.0,13500000,8167.0
,7.0,,,6500000,4643.0
,,,,6500000,4483.0
,1.0,,2400.0,11000000,
,3.0,,700.0,6200000,7193.0
,,,1800.0,12500000,5208.0
,,,,9000000,6923.0
,4.0,,,12500000,10000.0
,,,950.0,2800000,2642.0
,,,1000.0,5500000,5500.0
,4.0,,2329.0,13500000,
,,,,6000000,6243.0
,4.0,,,3800000,4222.0
,4.0,,,9500000,6643.0
,1.0,,,4200000,3500.0
,,,,10060170,
,4.0,,,5000000,4348.0
,,,3000.0,50000000,13617.0
,,,,7000000,6481.0
,,,,8000000,5212.0
,,,,4800000,4364.0
,2.0,,1300.0,7700000,4529.0
,,,,5500000,4583.0
,12.0,,575.0,6000000,8955.0
,4.0,,,9800000,6125.0
,1.0,,,9500000,5094.0
,,,,12500000,12742.0
,4.0,,1090.0,7500000,6881.0
,2.0,,,8200000,6376.0
,4.0,,2050.0,17600000,9167.0
,,,1350.0,5000000,2857.0
,4.0,,1000.0,8900000,6075.0
,4.0,,1900.0,14000000,5895.0
,,,1250.0,6500000,4333.0
,,,,9500000,4750.0
,5.0,,468.0,5000000,6840.0
,,,,6500000,3611.0
,,,,5800000,5273.0
,8.0,,,8000000,9615.0
,,,600.0,8000000,4706.0
,,,200.0,17000000,14167.0
,,,850.0,7200000,6857.0
,4.0,,,4050000,4500.0
,1.0,,1000.0,10000000,3670.0
,1.0,,3320.0,50000000,15060.0
,4.0,,,3700000,4684.0
,,,1750.0,17500000,7000.0
,,,,2850000,2591.0
,1.0,,,25000000,16667.0
,1.0,,,7300000,6083.0
,9.0,,2050.0,42500000,15455.0
,2.0,,,13500000,6136.0
,,,1350.0,6339000,4071.0
,,,650.0,6800000,
,,,,5400000,4154.0
,4.0,,934.0,4000000,4283.0
,,,,3400000,4000.0
,,,,12000000,6667.0
,,,1280.0,6000000,3636.0
,,,1285.0,8500000,5574.0
,5.0,,,5500000,7218.0
,,,,2950000,2950.0
,,,,4300000,3739.0
,,,,4680000,2949.0
,,,,6000000,4286.0
,,,,3300000,3143.0
,,,,3500000,4667.0
,,,,7560000,2953.0
,4.0,,,9000000,4983.0
,4.0,,,9500000,5260.0
,,,,7000000,4513.0
,4.0,,,3650000,4517.0
,,,,4040000,2951.0
,,,,7400000,4353.0
,4.0,,,7000000,5128.0
,,,920.0,6800000,5667.0
,,,,4430000,2953.0
,,,,5500000,5429.0
,4.0,,700.0,4600000,7256.0
,4.0,,1240.0,9500000,7661.0
,,,,3125000,3307.0
,,,,80000000,4833.0
,,,1100.0,5000000,4167.0
,,,,4000000,3077.0
,,,,8600000,4971.0
,,,850.0,3300000,3300.0
,,,1571.0,9900000,5703.0
,7.0,,,6600000,5217.0
,4.0,,1050.0,7200000,5581.0
,,,,7380000,2952.0
,5.0,,1441.0,13500000,6627.0
,,,,8000000,3774.0
,5.0,,1460.0,9900000,6781.0
,,,,15000000,6383.0
,,,1458.0,6900000,4733.0
,4.0,,1650.0,12000000,6667.0
,2.0,,1800.0,5000000,2381.0
,4.0,,,17000000,9444.0
,4.0,,,14000000,10021.0
,,,1100.0,8000000,
,,,,9000000,7200.0
,4.0,,,16000000,6004.0
,,,,5700000,5429.0
,4.0,,,4000000,4614.0
,,,1500.0,6800000,3778.0
,,,,5420000,2954.0
,,,,8000000,4000.0
,,,,7330000,2951.0
,,,,4000000,4762.0
,4.0,,1336.0,6700000,4948.0
,,,2600.0,16000000,5000.0
,,,,3200000,3765.0
,,,,4050000,4263.0
,,,,2000000,4000.0
,,,,4500000,3333.0
,,,,3500000,2917.0
,,,,3000000,3000.0
,5.0,,,5850000,3945.0
,,,,8500000,6071.0
,5.0,,,6500000,5200.0
,,,,8500000,3091.0
,5.0,,,2850000,3654.0
,5.0,,,6750000,6404.0
,,,,3500000,3500.0
,,,,4400000,3385.0
,,,,3400000,3579.0
,,,,5000000,3289.0
,,,,21400000,7379.0
,4.0,,,6500000,4643.0
,4.0,,,3800000,4419.0
,1.0,,1900.0,12500000,5270.0
,,,,24500000,24500.0
,4.0,,950.0,6500000,4643.0
,2.0,,2000.0,17000000,5862.0
,,,750.0,2500000,3030.0
,,,,4000000,3195.0
,,,,6000000,2727.0
,,,,6000000,2970.0
,,,600.0,2525000,2806.0
,4.0,,,9000000,5455.0
,3.0,,,3900000,4333.0
,,,,30000000,5333.0
,,,,9500000,5278.0
,1.0,,,4500000,2500.0
,1.0,,,6000000,6667.0
,,,5.0,19000000,8543.0
,6.0,,,32000000,20000.0
,,,,11000000,5789.0
,2.0,,1500.0,24000000,9183.0
,2.0,,,8500000,3571.0
,,,,13576332,8604.0
,4.0,,500.0,3000000,5769.0
,2.0,,1200.0,8000000,4848.0
,,,1350.0,15000000,6250.0
,1.0,,,22500000,9375.0
,,,,11446600,
,,,,15200000,7525.0
,,,2350.0,15000000,6250.0
,,,1512.0,28411878,13154.0
,,,1650.0,5000000,
,,,1450.0,8000000,4848.0
,,,,35000000,9722.0
,1.0,,755.0,10500000,4379.0
,3.0,,,11500000,3877.0
,,,1640.0,9900000,4500.0
,,,,14000000,8140.0
,,,,5300000,4281.0
,2.0,,,8500000,5858.0
,1.0,,1350.0,5800000,3333.0
,2.0,,510.0,15000000,7143.0
,,,2000.0,10500000,5250.0
,,,,9000000,3673.0
,1.0,,600.0,5900000,3576.0
,,,1100.0,7500000,6818.0
,8.0,,1350.0,6500000,4862.0
,4.0,,650.0,3500000,
,4.0,,750.0,8500000,10625.0
,2.0,,,14500000,6042.0
,1.0,,,8000000,4706.0
,,,,8500000,4146.0
,,,1080.0,6000000,4444.0
,,,1131.0,8500000,
,,,1700.0,13000000,7222.0
,5.0,,1540.0,14025000,7500.0
,15.0,,,20000000,10799.0
,,,820.0,3900000,3721.0
,4.0,,,8000000,4848.0
,1.0,,900.0,6000000,4444.0
,4.0,,1073.0,6400000,5965.0
,,,,5800000,3867.0
,,,1350.0,14000000,8235.0
,,,1639.0,8900000,5430.0
,,,,11000000,5500.0
,,,1324.0,16000000,8954.0
,4.0,,1674.0,8500000,5078.0
,,,,7277872,5501.0
,,,,8900000,5477.0
,,,1250.0,9500000,3980.0
,,,2.0,2700000,4500.0
,4.0,,440.0,2000000,
,,,,9800000,4667.0
,,,2.0,2700000,4500.0
,,,1100.0,5000000,4545.0
,4.0,,1000.0,9200000,7958.0
,1.0,,,6800000,8500.0
,2.0,,900.0,4500000,4737.0
,,,900.0,3600000,
,,,1350.0,6700000,
,14.0,,,16500000,8909.0
,,,1500.0,11000000,5500.0
,,,2000.0,9200000,3680.0
,,,,16900000,14202.0
,,,2200.0,15500000,6078.0
,2.0,,1350.0,8000000,3810.0
,,,,6700000,5425.0
,2.0,,,6500000,6132.0
,,,900.0,5000000,4167.0
,1.0,,1200.0,4700000,3917.0
,,,720.0,5000000,5556.0
,4.0,,1460.0,8500000,5431.0
,,,850.0,8500000,5667.0
,,,,7300000,4867.0
,4.0,,1010.0,8500000,6401.0
,,,720.0,2600000,3611.0
,4.0,,,4200000,4098.0
,,,,9500000,6258.0
,,,600.0,2500000,3333.0
,4.0,,,6000000,
,,,850.0,6800000,5022.0
,,,1500.0,6500000,4333.0
,,,1100.0,5200000,4333.0
,,,,9500000,5278.0
,,,1700.0,16000000,7601.0
,,,,19379000,9714.0
,,,,4700000,4159.0
,4.0,,850.0,8500000,7391.0
,,,712.0,8787000,7517.0
,6.0,,,7000000,5641.0
,4.0,,1385.0,6500000,
,,,,80000000,21053.0
,,,,7000000,6167.0
,,,,12000000,7216.0
,,,1125.0,11500000,7188.0
,,,1012.0,4200000,4000.0
,4.0,,,5000000,4931.0
,,,2575.0,20800000,7495.0
,3.0,,,2300000,4792.0
,,,,42500000,21250.0
,2.0,,,5000000,5000.0
,1.0,,,600000,429.0
,4.0,,,5500000,3772.0
,,,800.0,5500000,4583.0
,,,800.0,5600000,3111.0
,3.0,,787.0,4200000,4941.0
,4.0,,,3800000,4750.0
,,,,5600000,4148.0
,4.0,,895.0,8000000,6255.0
,9.0,,,15000000,11177.0
,4.0,,,4850000,4487.0
,4.0,,788.0,7200000,
,,,,4600000,7077.0
,,,975.0,5000000,4545.0
,,,,7500000,5769.0
,4.0,,1365.0,6500000,
,,,2020.0,7500000,3444.0
,,,,6000000,6000.0
,4.0,,,7050000,4623.0
,,,,7500000,3354.0
,,,1200.0,5800000,3867.0
,3.0,,920.0,5700000,4914.0
,4.0,,1590.0,7800000,3959.0
