id,posted_date,price,price_per_sq_ft,currency,location,company_name,carpet_area,land_area_unit,balconies,bathrooms,facing,floors,city_name,bedrooms,address,covered_area,carp_area_unit,cov_area_unit,operating_since
74676559,2026-03-24T23:44:50.000Z,37900000,21173,₹,"19.0799983,72.8545019",Om Sai Realtors,1080,,,3,East,11,Mumbai,4,"Mumbai, Maharashtra",1790,,12800,
83185093,2026-03-24T23:44:49.000Z,21300000,26625,₹,"19.1373697481266,72.8257229439874",Sainath Estate,604,,,2,West,14,Mumbai,2,"Mumbai, Maharashtra",800,,12800,
82211095,2026-03-23T23:45:20.000Z,38300000,23212,₹,"19.1373697481266,72.8257229439874",Home Search Properties,1285,,3,3,East,31,Mumbai,3,"Mumbai, Maharashtra",1650,,12800,2001
83346235,2026-03-24T23:44:52.000Z,75000000,35902,₹,"19.1749536837097,72.943103519999",Arham Estate Agency,2089,,1,4,East,49,Mumbai,4,"Mumbai, Maharashtra",2089,,12800,
83395185,2026-03-23T23:45:21.000Z,41800000,36348,₹,"19.1196773,72.9050809",Zara Estate Consultants,830,,2,2,East,26,Mumbai,2,"Mumbai, Maharashtra",1150,,12800,
79764193,2026-03-24T23:44:49.000Z,200000000,44444,₹,"19.1196773,72.9050809",Bhoomi Realty,,,6,5,East,30,Mumbai,5,"Mumbai, Maharashtra",4500,,12800,
82521307,2026-03-25T23:45:22.000Z,32500000,26949,₹,"19.1630920855215,72.8398088005091",Four Walls Real Estate Consultant,906,,1,2,South,36,Mumbai,3,"Mumbai, Maharashtra",1206,,12800,
80554951,2026-03-25T23:45:23.000Z,180000000,32727,₹,"19.098267753993,72.8335140160125",Tohfa Realty,4000,12850,2,4,North,6,Mumbai,4,"Mumbai, Maharashtra",5500,,12800,
81290979,2026-03-25T23:45:21.000Z,50000000,52632,₹,"19.098267753993,72.8335140160125",Dedhia Realtors,850,,,3,East,7,Mumbai,2,"Mumbai, Maharashtra",950,,12800,1993
83951639,2026-03-26T10:42:23.000Z,48100136,34431,₹,"19.0036486667054,72.8175254882335",Broad Square Realty,897,,,2,North - East,78,Mumbai,2,"Mumbai, Maharashtra",1397,,12800,
82364805,2026-03-26T08:55:16.000Z,82500000,55000,₹,"19.0036486667054,72.8175254882335",Easy To Move In,1332,,,3,West,,Mumbai,3,"Mumbai, Maharashtra",1500,,12800,
36909959,2026-01-25T21:30:34.000Z,14865233,13514,₹,"19.1562110822264,72.8758090633208",,,,,2,,4,Mumbai,2,"Mumbai, Maharashtra",1100,,12800,
75778043,2026-03-21T23:32:58.000Z,92500000,50685,₹,"19.0277771413147,72.8560635075251",,1600,,,5,North,10,Mumbai,4,"Mumbai, Maharashtra",1825,,12800,
83315001,2026-03-15T23:36:38.000Z,34000000,21250,₹,"19.098267753993,72.8335140160125",,807,,3,2,,15,Mumbai,2,"Mumbai, Maharashtra",1600,,12800,
82724477,2026-03-21T23:32:09.000Z,16000000,16000,₹,"19.0459181155422,72.8975231581492",,650,,2,2,West,16,Mumbai,2,"Mumbai, Maharashtra",1000,,12800,
83314927,2026-03-12T23:36:30.000Z,9500000,33929,₹,"19.1630920855215,72.8398088005091",,280,,,1,East,22,Mumbai,1,"Mumbai, Maharashtra",280,,12800,
75800389,2026-03-20T21:30:41.000Z,4500000,4945,₹,"19.46847133,72.80051345",,,,2,2,East,14,Mumbai,2,"Mumbai, Maharashtra",910,,12800,
80168885,2026-03-21T23:53:11.000Z,12500000,27716,₹,"19.0794899226775,72.8542218874446",,,,,1,,8,Mumbai,1,"Mumbai, Maharashtra",451,,12800,
81707829,2026-03-23T23:45:42.000Z,48500000,26944,₹,"19.18608,72.84445",,1600,,6,3,East,16,Mumbai,3,"Mumbai, Maharashtra",1800,,12800,
80300557,2026-03-18T23:31:10.000Z,18000000,17143,₹,"19.2567151019289,72.8506375105369",,685,,,2,North,7,Mumbai,2,"Mumbai, Maharashtra",1050,,12800,
83337775,2026-03-23T23:35:10.000Z,106000000,51381,₹,"19.1154908,72.8726952",,1867,,1,6,East,23,Mumbai,4,"Mumbai, Maharashtra",2063,,12800,
80314817,2026-03-21T23:44:16.000Z,17100000,19884,₹,"19.149901,72.931134",,,,1,2,North,20,Mumbai,2,"Mumbai, Maharashtra",860,,12800,
81702025,2026-03-21T23:42:07.000Z,11000000,18092,₹,"19.2659109511905,72.8757779978855",,507,,1,2,North,32,Mumbai,1,"Mumbai, Maharashtra",608,,12800,
79237197,2026-03-12T12:29:11.000Z,11500000,17164,₹,"19.18048,72.86117",,550,,,1,East,15,Mumbai,1,"Mumbai, Maharashtra",670,,12800,
81703779,2026-03-23T23:39:47.000Z,48000000,26667,₹,"19.2335321,72.839198",,,,,4,,20,Mumbai,4,"Mumbai, Maharashtra",1800,,12800,
79212189,2026-03-16T23:31:26.000Z,21000000,36082,₹,"19.1477763241262,72.8410641675255",,529,,,2,,38,Mumbai,2,"Mumbai, Maharashtra",582,,12800,
