address,bedrooms,carpet_area,carp_area_unit,floors,location,price,price_per_sq_ft
"Coimbatore, Tamil Nadu",2,,,,"10.6572737,77.0106693",6000000,6243
"Coimbatore, Tamil Nadu",2,,,4,"11.024999,76.9038011",3800000,4222
"Coimbatore, Tamil Nadu",3,,,4,"11.0901711,76.8749787",9500000,6643
"Coimbatore, Tamil Nadu",2,,,1,"10.9541799,76.99348",4200000,3500
"Coimbatore, Tamil Nadu",2,,,,"11.016333,76.98975",10060170,
"Coimbatore, Tamil Nadu",2,,,4,"11.022728,76.896922",5000000,4348
"Coimbatore, Tamil Nadu",3,3000,,,"11.005286,76.9856",50000000,13617
"Coimbatore, Tamil Nadu",2,,,,"10.6572737,77.0106693",7000000,6481
"Coimbatore, Tamil Nadu",2,,,,"10.9006579,76.942698",8000000,5212
"Coimbatore, Tamil Nadu",2,,,,"10.9281179,76.9674903",4800000,4364
"Coimbatore, Tamil Nadu",3,1300,,2,"11.076845,76.932334",7700000,4529
"Coimbatore, Tamil Nadu",2,,,,"11.151193,76.9383985",5500000,4583
"Coimbatore, Tamil Nadu",2,575,,12,"11.0302321,77.0389148",6000000,8955
"Coimbatore, Tamil Nadu",3,,,4,"11.0393339,76.9787076",9800000,6125
"Coimbatore, Tamil Nadu",3,,,1,"11.0075987,76.9159592",9500000,5094
"Coimbatore, Tamil Nadu",3,,,,"11.0781549,76.8850673",12500000,12742
"Coimbatore, Tamil Nadu",2,1090,,4,"11.002497,76.892319",7500000,6881
"Coimbatore, Tamil Nadu",2,,,2,"10.5950913,77.1294608",8200000,6376
"Coimbatore, Tamil Nadu",3,2050,,4,"11.016939420926372,76.98525140172312",17600000,9167
"Coimbatore, Tamil Nadu",3,1350,,,"10.6572737,77.0106693",5000000,2857
"Coimbatore, Tamil Nadu",2,1000,,4,"11.072868,77.0175832",8900000,6075
"Coimbatore, Tamil Nadu",3,1900,,4,"11.01723,76.95465",14000000,5895
"Coimbatore, Tamil Nadu",2,1250,,,"11.1413175,77.030539",6500000,4333
"Coimbatore, Tamil Nadu",3,,,,"11.024999,76.9038011",9500000,4750
