price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
1444,2310000,"26.9545155,75.7647661",3,Jaipur,,"Jaipur, Rajasthan",
3330,5810000,"26.9545155,75.7647661",3,Jaipur,,"Jaipur, Rajasthan",
3330,9580000,"26.89695078,75.80417468",3,Jaipur,,"Jaipur, Rajasthan",
3332,6230000,"26.89695078,75.80417468",3,Jaipur,,"Jaipur, Rajasthan",
3330,3330000,"26.8548458,75.7683087",2,Jaipur,,"Jaipur, Rajasthan",
3331,4830000,"26.8640648,75.8065445",3,Jaipur,,"Jaipur, Rajasthan",
,2330000,"26.875632,75.81014",2,Jaipur,,"Jaipur, Rajasthan",
1443,2020000,"26.9124165,75.7872879",3,Jaipur,,"Jaipur, Rajasthan",
,4990000,"26.9168849,75.793227",3,Jaipur,,"Jaipur, Rajasthan",
3326,4340000,"26.9173519,75.8575713",3,Jaipur,,"Jaipur, Rajasthan",
5169,4600000,"26.83422,75.750047",2,Jaipur,18,"Jaipur, Rajasthan",
3000,3000000,"26.953312,75.7109806",3,Jaipur,3,"Jaipur, Rajasthan",
6364,7000000,"26.8571264,75.8127199",2,Jaipur,3,"Jaipur, Rajasthan",
,2400000,"26.89383667,75.74725485",3,Jaipur,11,"Jaipur, Rajasthan",
548,850000,"26.83422,75.750047",3,Jaipur,10,"Jaipur, Rajasthan",
3103,4500000,"26.962415,75.684175",3,Jaipur,,"Jaipur, Rajasthan",
3556,3200000,"26.8580401,75.7792992",2,Jaipur,,"Jaipur, Rajasthan",
6000,2700000,"26.96312519,75.93279138",2,Jaipur,1,"Jaipur, Rajasthan",
6579,7500000,"26.9455675,75.8040022",2,Jaipur,8,"Jaipur, Rajasthan",
2917,3500000,"26.8115984918789,75.8254190491089",3,Jaipur,2,"Jaipur, Rajasthan",
4875,8000000,"26.86151806,75.76476624",3,Jaipur,,"Jaipur, Rajasthan",
,3370000,,2,Jaipur,3,"Jaipur, Rajasthan",
3331,5330000,"26.8436247,75.8197189",3,Jaipur,,"Jaipur, Rajasthan",
4083,4900000,"26.8117314054352,75.840099363152",2,Jaipur,13,"Jaipur, Rajasthan",
3329,5530000,"26.9023566,75.7934979",3,Jaipur,,"Jaipur, Rajasthan",
3329,7990000,"26.9023566,75.7934979",3,Jaipur,,"Jaipur, Rajasthan",
3333,4000000,"26.8841504,75.7821335",3,Jaipur,,"Jaipur, Rajasthan",
3327,5210000,"26.8841504,75.7821335",2,Jaipur,,"Jaipur, Rajasthan",
3330,3330000,"26.8841504,75.7821335",2,Jaipur,,"Jaipur, Rajasthan",
3327,3660000,"26.8841504,75.7821335",3,Jaipur,,"Jaipur, Rajasthan",
,4990000,"26.868489,75.794961",3,Jaipur,,"Jaipur, Rajasthan",
6075,5000000,"26.4639155,75.2026879",2,Jaipur,9,"Jaipur, Rajasthan",
11405,21100000,"26.94070439,75.77099548",3,Jaipur,4,"Jaipur, Rajasthan",
4091,4500000,"26.8895447,75.7633127",2,Jaipur,2,"Jaipur, Rajasthan",
1441,1540000,"26.9023566,75.7934979",3,Jaipur,,"Jaipur, Rajasthan",
3325,2660000,"26.818175,75.806637",2,Jaipur,,"Jaipur, Rajasthan",
3328,5990000,"26.818175,75.806637",3,Jaipur,,"Jaipur, Rajasthan",
1446,2090000,"26.8374931,75.8089042",3,Jaipur,,"Jaipur, Rajasthan",
3333,2700000,"26.868489,75.794961",3,Jaipur,,"Jaipur, Rajasthan",
3329,2330000,"26.868489,75.794961",2,Jaipur,,"Jaipur, Rajasthan",
5284,2700000,"26.83422,75.750047",3,Jaipur,,"Jaipur, Rajasthan",
3329,4660000,"26.8964575,75.7790567",3,Jaipur,,"Jaipur, Rajasthan",
,1500000,"26.80824967,75.81450516",2,Jaipur,13,"Jaipur, Rajasthan",
3331,4830000,"26.9912764928901,75.7723023175827",3,Jaipur,,"Jaipur, Rajasthan",
3328,5740000,"26.9912764928901,75.7723023175827",3,Jaipur,,"Jaipur, Rajasthan",
4866,2900000,"26.9159729,75.7400563",2,Jaipur,14,"Jaipur, Rajasthan",
3333,4250000,"26.84193,75.73571",2,Jaipur,,"Jaipur, Rajasthan",
