price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
4498,5650000,"20.3488542,85.8265999",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
2286,6630000,"20.2820723,85.8249454",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4501,7720000,"20.2625358,85.8473439",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
2286,4800000,"18.8892857,84.1754944",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
2286,3200000,"18.8892857,84.1754944",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",12850
4500,5850000,"20.2592001,85.831986",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
2286,3200000,"20.2592001,85.831986",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
2752,4540000,"20.2151351,85.8013",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",12850
10135,18000000,"20.2505843,85.8447846",3,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
7018,8000000,"20.2429409,85.8358259",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
4254,3250000,"20.1939307,85.860878",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
2288,3890000,"20.285279,85.8625357",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",12850
6167,7400000,"20.278674,85.86108",2,Bhubaneswar,4,"Bhubaneswar, Odisha/Orissa",
4560,6840000,"20.3023248,85.8959478",3,Bhubaneswar,2,"Bhubaneswar, Odisha/Orissa",
5238,5500000,"20.2291092,85.8166235",2,Bhubaneswar,7,"Bhubaneswar, Odisha/Orissa",
4501,9790000,"20.2727895,85.8409453",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4500,7740000,"20.2831642,85.8396655",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4500,4590000,"20.2831642,85.8396655",2,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4501,6230000,"20.2948132,85.8294259",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4500,8100000,"20.2556204,85.8377457",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4500,6120000,"20.2556204,85.8377457",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4500,6120000,"20.2556204,85.8377457",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
4502,9680000,"20.2727895,85.8409453",3,Bhubaneswar,,"Bhubaneswar, Odisha/Orissa",
