price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
4743,8500000,"23.695147,86.939365",3,Asansol,,"Asansol, West Bengal",
1240000,6200000,"23.6733465,86.9964024",3,Asansol,2,"Asansol, West Bengal",
7782,10000000,"23.68721,86.973343",3,Asansol,8,"Asansol, West Bengal",
4640,8500000,,3,Asansol,,"Asansol, West Bengal",
4167,5679400,"23.6808433,86.9910343",3,Asansol,4,"Asansol, West Bengal",
2783,3200000,,3,Asansol,3,"Asansol, West Bengal",
3871,6000000,,3,Asansol,4,"Asansol, West Bengal",
2346,3800000,"23.68618,86.94228",2,Asansol,,"Asansol, West Bengal",
2823,3500000,"23.695147,86.939365",3,Asansol,5,"Asansol, West Bengal",
,3500000,"23.7143107,86.8722489",2,Asansol,4,"Asansol, West Bengal",
,3000000,"23.68139,86.96972",3,Asansol,4,"Asansol, West Bengal",
2083,2500000,"23.8153248,86.8812977",2,Asansol,2,"Asansol, West Bengal",
2105,2000000,,2,Asansol,5,"Asansol, West Bengal",
3889,3500040,"23.62226279,87.10595004",3,Asansol,,"Asansol, West Bengal",
7143,10000000,"23.693339,86.945596",3,Asansol,,"Asansol, West Bengal",
3935,8500000,"23.644817,86.943635",3,Asansol,2,"Asansol, West Bengal",
2500,2500000,,2,Asansol,4,"Asansol, West Bengal",
2503,2250000,,2,Asansol,6,"Asansol, West Bengal",
,2200000,,2,Asansol,,"Asansol, West Bengal",
5533,6800000,"23.68721,86.973343",3,Asansol,7,"Asansol, West Bengal",
2291,1700000,,2,Asansol,6,"Asansol, West Bengal",
4286,6000000,,3,Asansol,6,"Asansol, West Bengal",
5102,6500000,,3,Asansol,4,"Asansol, West Bengal",
9444,8500000,"23.6906495,86.9455111",2,Asansol,2,"Asansol, West Bengal",
3930,6500000,"23.699706,86.950175",3,Asansol,,"Asansol, West Bengal",
4068,5000000,"23.68721,86.973343",3,Asansol,7,"Asansol, West Bengal",
9804,10000000,"23.68721,86.973343",3,Asansol,9,"Asansol, West Bengal",
3077,8000000,"23.671732,86.969633",3,Asansol,,"Asansol, West Bengal",
2553,2400000,"23.6692199,86.9640239",2,Asansol,5,"Asansol, West Bengal",
2291,1700000,,2,Asansol,6,"Asansol, West Bengal",
1944,7000000,"23.6849663,86.9473148",2,Asansol,,"Asansol, West Bengal",
10000,16000000,"23.68721,86.973343",3,Asansol,,"Asansol, West Bengal",
2600,2470000,,2,Asansol,4,"Asansol, West Bengal",
4449,4200000,"23.68721,86.973343",2,Asansol,8,"Asansol, West Bengal",
5116,5500000,"23.671732,86.969633",2,Asansol,5,"Asansol, West Bengal",
3333,4000000,,3,Asansol,4,"Asansol, West Bengal",
3150,5450000,"23.68721,86.973343",2,Asansol,8,"Asansol, West Bengal",
4531,5800000,"23.68721,86.973343",3,Asansol,6,"Asansol, West Bengal",
,4932221,"23.6808433,86.9910343",3,Asansol,,"Asansol, West Bengal",
3043,3000000,"23.68721,86.973343",2,Asansol,4,"Asansol, West Bengal",
,1800000,,2,Asansol,4,"Asansol, West Bengal",
4942,6800000,"23.66809,86.97942",3,Asansol,4,"Asansol, West Bengal",
3538,3000000,"23.7143107,86.8722489",3,Asansol,4,"Asansol, West Bengal",
,3500000,,2,Asansol,,"Asansol, West Bengal",
1597,2300000,"23.6817134,86.9583319",3,Asansol,,"Asansol, West Bengal",
2431,7000000,"23.7475761,86.890145",3,Asansol,,"Asansol, West Bengal",
3060,3700000,,3,Asansol,5,"Asansol, West Bengal",
6733,9500000,"23.6817134,86.9583319",3,Asansol,14,"Asansol, West Bengal",
,260000,,2,Asansol,5,"Asansol, West Bengal",
,3500000,"23.699706,86.950175",2,Asansol,9,"Asansol, West Bengal",
2353,3000000,"23.676794,86.967928",3,Asansol,3,"Asansol, West Bengal",12850
3131,3100000,,2,Asansol,5,"Asansol, West Bengal",
5294,4500000,"23.66809,86.97942",2,Asansol,,"Asansol, West Bengal",
20000,10000000,"23.6817134,86.9583319",2,Asansol,,"Asansol, West Bengal",
4412,3000000,"23.676794,86.967928",3,Asansol,,"Asansol, West Bengal",12850
3196,3336400,,2,Asansol,4,"Asansol, West Bengal",
